"Student.ID","Cohort.Term","Term.Code","Enrolled.Student.Count","Major.1","Major.2","Major.3","Major.4","Major.5","Major.6"
8385483,201810,201820,1,"CAS",NA,NA,NA,NA,NA
8385483,201810,201910,1,"Marketing",NA,NA,NA,NA,NA
8385483,201810,201920,1,"BA Major",NA,NA,NA,NA,NA
8385483,201810,202010,1,"BA Major",NA,NA,NA,NA,NA
8385483,201810,202020,1,"BA Major",NA,NA,NA,NA,NA
8385483,201810,202110,1,"BA Major",NA,NA,NA,NA,NA
8385483,201810,202120,1,"BA Major",NA,NA,NA,NA,NA
8385730,201810,201810,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8385730,201810,201820,1,"Marketing",NA,NA,NA,NA,NA
8385730,201810,201910,1,"Marketing",NA,NA,NA,NA,NA
8385730,201810,201920,1,"BA Major","Marketing",NA,NA,NA,NA
8385730,201810,202010,1,"BA Major","Marketing",NA,NA,NA,NA
8385730,201810,202020,1,"BA Major","Marketing",NA,NA,NA,NA
8385730,201810,202110,1,"BA Major","Marketing",NA,NA,NA,NA
8385730,201810,202120,1,"BA Major","Marketing",NA,NA,NA,NA
8386138,201810,201810,1,"BA Major","CAS",NA,NA,NA,NA
8386138,201810,201820,1,"BA Major","CAS",NA,NA,NA,NA
8386138,201810,201910,1,"CAS","IS Major",NA,NA,NA,NA
8386138,201810,201920,1,"CAS","IS Major",NA,NA,NA,NA
8386138,201810,202010,1,"CAS","IS Major",NA,NA,NA,NA
8386138,201810,202020,1,"CAS","IS Major",NA,NA,NA,NA
8386138,201810,202110,1,"CAS","IS Major",NA,NA,NA,NA
8386138,201810,202120,1,"CAS","IS Major",NA,NA,NA,NA
8386377,201810,201810,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8386377,201810,201820,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8386377,201810,201910,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8386377,201810,201920,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8386377,201810,202010,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8386377,201810,202020,1,"BA Major",NA,NA,NA,NA,NA
8386377,201810,202110,1,"BA Major",NA,NA,NA,NA,NA
8386377,201810,202120,1,"BA Major",NA,NA,NA,NA,NA
8386377,201810,202210,1,"BA Major",NA,NA,NA,NA,NA
8388086,201810,201810,1,"CAS",NA,NA,NA,NA,NA
8388086,201810,201820,1,"CAS",NA,NA,NA,NA,NA
8388086,201810,201910,1,"BA Major",NA,NA,NA,NA,NA
8388086,201810,201920,1,"Finance",NA,NA,NA,NA,NA
8388086,201810,202010,1,"Finance",NA,NA,NA,NA,NA
8388086,201810,202020,1,"Finance",NA,NA,NA,NA,NA
8388086,201810,202110,1,"Finance",NA,NA,NA,NA,NA
8388086,201810,202120,1,"Finance",NA,NA,NA,NA,NA
8388254,201810,201810,1,"CAS",NA,NA,NA,NA,NA
8388254,201810,201820,1,"CAS",NA,NA,NA,NA,NA
8388254,201810,201910,1,"BA Major",NA,NA,NA,NA,NA
8388254,201810,201920,1,"BA Major",NA,NA,NA,NA,NA
8388254,201810,202010,1,"BA Major",NA,NA,NA,NA,NA
8388254,201810,202020,1,"BA Major",NA,NA,NA,NA,NA
8388254,201810,202110,1,"BA Major",NA,NA,NA,NA,NA
8388254,201810,202120,1,"BA Major",NA,NA,NA,NA,NA
8388320,201810,201810,1,"Finance",NA,NA,NA,NA,NA
8388320,201810,201820,1,"Finance",NA,NA,NA,NA,NA
8388320,201810,201920,1,"BA Major",NA,NA,NA,NA,NA
8388320,201810,201910,1,"BA Major",NA,NA,NA,NA,NA
8389082,201810,201810,1,"Finance",NA,NA,NA,NA,NA
8389082,201810,201820,1,"Finance",NA,NA,NA,NA,NA
8389082,201810,201910,1,"BA Major","Finance",NA,NA,NA,NA
8389082,201810,201920,1,"BA Major","Finance",NA,NA,NA,NA
8389082,201810,202010,1,"BA Major","Finance",NA,NA,NA,NA
8389082,201810,202020,1,"BA Major","Finance",NA,NA,NA,NA
8389082,201810,202110,1,"Finance","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8389082,201810,202120,1,"Finance","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8389477,201810,201810,1,"Marketing",NA,NA,NA,NA,NA
8389477,201810,201820,1,"BA Major",NA,NA,NA,NA,NA
8389477,201810,201910,1,"IS Major",NA,NA,NA,NA,NA
8389477,201810,201920,1,"IS Major",NA,NA,NA,NA,NA
8389477,201810,202010,1,"IS Major",NA,NA,NA,NA,NA
8389477,201810,202020,1,"IS Major",NA,NA,NA,NA,NA
8389477,201810,202110,1,"IS Major",NA,NA,NA,NA,NA
8389477,201810,202120,1,"IS Major",NA,NA,NA,NA,NA
8397628,201810,201810,1,"Finance",NA,NA,NA,NA,NA
8397628,201810,201820,1,"Finance",NA,NA,NA,NA,NA
8397628,201810,201910,1,"Finance",NA,NA,NA,NA,NA
8397628,201810,201920,1,"Finance",NA,NA,NA,NA,NA
8397628,201810,202010,1,"BA Major",NA,NA,NA,NA,NA
8397628,201810,202020,1,"BA Major",NA,NA,NA,NA,NA
8397628,201810,202110,1,"BA Major",NA,NA,NA,NA,NA
8397628,201810,202120,1,"BA Major",NA,NA,NA,NA,NA
8398101,201810,201810,1,"CAS",NA,NA,NA,NA,NA
8398101,201810,201820,1,"CAS",NA,NA,NA,NA,NA
8398101,201810,201910,1,"Marketing",NA,NA,NA,NA,NA
8398101,201810,201920,1,"Marketing",NA,NA,NA,NA,NA
8398101,201810,202010,1,"BA Major","Marketing",NA,NA,NA,NA
8398101,201810,202020,1,"BA Major","Marketing",NA,NA,NA,NA
8398101,201810,202110,1,"BA Major","Marketing",NA,NA,NA,NA
8398101,201810,202120,1,"BA Major","Marketing",NA,NA,NA,NA
8398122,201810,201810,1,"Business Economics",NA,NA,NA,NA,NA
8398122,201810,201820,1,"Business Economics",NA,NA,NA,NA,NA
8398122,201810,201910,1,"Business Economics",NA,NA,NA,NA,NA
8398122,201810,201920,1,"BA Major","Business Economics",NA,NA,NA,NA
8398122,201810,202010,1,"BA Major","Business Economics",NA,NA,NA,NA
8398122,201810,202020,1,"BA Major","Business Economics",NA,NA,NA,NA
8398122,201810,202110,1,"BA Major","Business Economics",NA,NA,NA,NA
8398122,201810,202120,1,"BA Major","Business Economics",NA,NA,NA,NA
8398216,201810,201810,1,"EHS","Finance",NA,NA,NA,NA
8398216,201810,201820,1,"EHS","Finance",NA,NA,NA,NA
8398216,201810,201910,1,"BA Major","EHS",NA,NA,NA,NA
8398216,201810,201920,1,"BA Major","EHS",NA,NA,NA,NA
8398216,201810,202010,1,"BA Major","EHS",NA,NA,NA,NA
8398216,201810,202020,1,"BA Major",NA,NA,NA,NA,NA
8398216,201810,202110,1,"BA Major",NA,NA,NA,NA,NA
8398216,201810,202120,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,201910,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,201920,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,202010,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,202020,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,202110,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,202120,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,202210,1,"BA Major",NA,NA,NA,NA,NA
8398224,201910,202220,1,"BA Major",NA,NA,NA,NA,NA
8398240,201810,201810,1,"EHS",NA,NA,NA,NA,NA
8398240,201810,201820,1,"EHS",NA,NA,NA,NA,NA
8398240,201810,201910,1,"EHS",NA,NA,NA,NA,NA
8398240,201810,201920,1,"EHS",NA,NA,NA,NA,NA
8398240,201810,202010,1,"BA Major","EHS",NA,NA,NA,NA
8398240,201810,202020,1,"BA Major","EHS",NA,NA,NA,NA
8398240,201810,202110,1,"BA Major","EHS",NA,NA,NA,NA
8398291,201810,201810,1,"Undeclared - Business",NA,NA,NA,NA,NA
8398291,201810,201820,1,"Undeclared - Business",NA,NA,NA,NA,NA
8398291,201810,201910,1,"Undeclared - Business",NA,NA,NA,NA,NA
8398291,201810,201920,1,"Accountancy","BA Major",NA,NA,NA,NA
8398291,201810,202010,1,"Accountancy","BA Major",NA,NA,NA,NA
8398291,201810,202020,1,"Accountancy","BA Major",NA,NA,NA,NA
8398291,201810,202110,1,"Accountancy","BA Major",NA,NA,NA,NA
8398291,201810,202120,1,"Accountancy","BA Major",NA,NA,NA,NA
8398303,201910,201910,1,"IS Major",NA,NA,NA,NA,NA
8398303,201910,201920,1,"IS Major",NA,NA,NA,NA,NA
8398303,201910,202010,1,"IS Major",NA,NA,NA,NA,NA
8398303,201910,202020,1,"BA Major",NA,NA,NA,NA,NA
8398303,201910,202110,1,"BA Major",NA,NA,NA,NA,NA
8398303,201910,202120,1,"BA Major",NA,NA,NA,NA,NA
8398303,201910,202210,1,"BA Major",NA,NA,NA,NA,NA
8398303,201910,202220,1,"BA Major",NA,NA,NA,NA,NA
8398361,201810,201810,1,"CAS",NA,NA,NA,NA,NA
8398361,201810,201820,1,"CAS",NA,NA,NA,NA,NA
8398361,201810,201910,1,"Undeclared - Business",NA,NA,NA,NA,NA
8398361,201810,201920,1,"BA Major",NA,NA,NA,NA,NA
8398361,201810,202010,1,"BA Major",NA,NA,NA,NA,NA
8398361,201810,202020,1,"BA Major",NA,NA,NA,NA,NA
8398361,201810,202110,1,"BA Major",NA,NA,NA,NA,NA
8398361,201810,202120,1,"BA Major",NA,NA,NA,NA,NA
8398381,201810,201810,1,"Accountancy",NA,NA,NA,NA,NA
8398381,201810,201820,1,"Accountancy",NA,NA,NA,NA,NA
8398381,201810,201910,1,"Accountancy","BA Major",NA,NA,NA,NA
8398381,201810,201920,1,"Accountancy","BA Major",NA,NA,NA,NA
8398381,201810,202010,1,"Accountancy","BA Major",NA,NA,NA,NA
8398381,201810,202020,1,"Accountancy","BA Major",NA,NA,NA,NA
8398381,201810,202110,1,"Accountancy","BA Major",NA,NA,NA,NA
8398381,201810,202120,1,"Accountancy","BA Major",NA,NA,NA,NA
8401257,201810,201810,1,"Business Economics",NA,NA,NA,NA,NA
8401257,201810,201820,1,"Business Economics",NA,NA,NA,NA,NA
8401257,201810,201910,1,"BA Major","Business Economics",NA,NA,NA,NA
8401257,201810,201920,1,"BA Major","Business Economics",NA,NA,NA,NA
8401257,201810,202010,1,"*NSD","IS Major",NA,NA,NA,NA
8401257,201810,202020,1,"BA Major","IS Major",NA,NA,NA,NA
8401257,201810,202110,1,"BA Major","IS Major",NA,NA,NA,NA
8401257,201810,202120,1,"BA Major","IS Major",NA,NA,NA,NA
8429284,201810,201810,1,"CAS",NA,NA,NA,NA,NA
8429284,201810,201820,1,"CAS",NA,NA,NA,NA,NA
8429284,201810,201910,1,"BA Major","CAS",NA,NA,NA,NA
8429284,201810,201920,1,"BA Major","CAS",NA,NA,NA,NA
8429284,201810,202010,1,"BA Major","CAS",NA,NA,NA,NA
8429284,201810,202020,1,"BA Major","CAS",NA,NA,NA,NA
8458965,201610,201610,1,"Accountancy",NA,NA,NA,NA,NA
8458965,201610,201620,1,"Accountancy",NA,NA,NA,NA,NA
8458965,201610,201710,1,"Accountancy","BA Major",NA,NA,NA,NA
8458965,201610,201720,1,"Accountancy","BA Major",NA,NA,NA,NA
8458965,201610,201810,1,"Accountancy","BA Major",NA,NA,NA,NA
8458965,201610,201820,1,"Accountancy","BA Major",NA,NA,NA,NA
8458965,201610,201910,1,"Accountancy","BA Major",NA,NA,NA,NA
8458965,201610,201920,1,"Accountancy","BA Major",NA,NA,NA,NA
8476995,201610,201610,1,"Accountancy",NA,NA,NA,NA,NA
8476995,201610,201620,1,"Accountancy",NA,NA,NA,NA,NA
8476995,201610,201710,1,"Accountancy",NA,NA,NA,NA,NA
8476995,201610,201720,1,"Accountancy","BA Major",NA,NA,NA,NA
8476995,201610,201810,1,"Accountancy","BA Major",NA,NA,NA,NA
8476995,201610,201820,1,"Accountancy","BA Major",NA,NA,NA,NA
8476995,201610,201910,1,"Accountancy","BA Major",NA,NA,NA,NA
8476995,201610,201920,1,"Accountancy","BA Major",NA,NA,NA,NA
8521298,201510,201510,1,"Finance",NA,NA,NA,NA,NA
8521298,201510,201520,1,"BA Major","Finance",NA,NA,NA,NA
8521298,201510,201610,1,"Accountancy","BA Major",NA,NA,NA,NA
8521298,201510,201620,1,"Accountancy","BA Major",NA,NA,NA,NA
8521298,201510,201710,1,"Accountancy","BA Major",NA,NA,NA,NA
8521298,201510,201720,1,"Accountancy","BA Major",NA,NA,NA,NA
8521298,201510,201810,1,"Accountancy","BA Major",NA,NA,NA,NA
8521298,201510,201820,1,"Accountancy","BA Major",NA,NA,NA,NA
8521862,201510,201510,1,"Finance",NA,NA,NA,NA,NA
8521862,201510,201520,1,"BA Major","Finance",NA,NA,NA,NA
8521862,201510,201610,1,"Accountancy","BA Major",NA,NA,NA,NA
8521862,201510,201620,1,"Accountancy","BA Major",NA,NA,NA,NA
8521862,201510,201710,1,"Accountancy","BA Major",NA,NA,NA,NA
8521862,201510,201720,1,"Accountancy","BA Major",NA,NA,NA,NA
8521862,201510,201810,1,"Accountancy","BA Major",NA,NA,NA,NA
8521862,201510,201820,1,"Accountancy","BA Major",NA,NA,NA,NA
8521862,201510,201820,NA,NA,NA,NA,NA,NA,NA
8098858,202410,202410,1,"IS Major",NA,NA,NA,NA,NA
8098858,202410,202420,1,"IS Major",NA,NA,NA,NA,NA
8108061,202410,202410,1,"IS Major",NA,NA,NA,NA,NA
8108061,202410,202420,1,"IS Major",NA,NA,NA,NA,NA
8108061,202410,202510,1,"IS Major",NA,NA,NA,NA,NA
8109444,202410,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8109444,202410,202420,1,"IS Major",NA,NA,NA,NA,NA
8109444,202410,202510,1,"IS Major",NA,NA,NA,NA,NA
8110017,202410,202410,1,"IS Major",NA,NA,NA,NA,NA
8110017,202410,202420,1,"IS Major",NA,NA,NA,NA,NA
8110017,202410,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8113940,202410,202410,1,"Marketing",NA,NA,NA,NA,NA
8113940,202410,202420,1,"Marketing",NA,NA,NA,NA,NA
8113940,202410,202510,1,"IS Major",NA,NA,NA,NA,NA
8115814,202410,202410,1,"IS Major",NA,NA,NA,NA,NA
8115814,202410,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8115814,202410,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8118995,202410,202410,1,"IS Major",NA,NA,NA,NA,NA
8118995,202410,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8118995,202410,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8119866,202410,202410,1,"Undeclared - Business",NA,NA,NA,NA,NA
8119866,202410,202420,1,"IS Major",NA,NA,NA,NA,NA
8119866,202410,202510,1,"IS Major",NA,NA,NA,NA,NA
8125309,202410,202410,1,"IS Major",NA,NA,NA,NA,NA
8125309,202410,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8125309,202410,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8144976,202310,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8144976,202310,202320,1,"Undeclared - Business",NA,NA,NA,NA,NA
8144976,202310,202410,1,"Undeclared - Business",NA,NA,NA,NA,NA
8144976,202310,202420,1,"IS Major",NA,NA,NA,NA,NA
8144976,202310,202510,1,"IS Major",NA,NA,NA,NA,NA
8149309,202310,202310,1,"IS Major",NA,NA,NA,NA,NA
8149309,202310,202320,1,"IS Major",NA,NA,NA,NA,NA
8149309,202310,202410,1,"IS Major",NA,NA,NA,NA,NA
8149309,202310,202420,1,"IS Major",NA,NA,NA,NA,NA
8149309,202310,202510,1,"IS Major",NA,NA,NA,NA,NA
8151695,202310,202310,1,"IS Major",NA,NA,NA,NA,NA
8151695,202310,202320,1,"IS Major",NA,NA,NA,NA,NA
8151695,202310,202410,1,"IS Major",NA,NA,NA,NA,NA
8151695,202310,202420,1,"Marketing",NA,NA,NA,NA,NA
8151695,202310,202510,1,"Marketing",NA,NA,NA,NA,NA
8152749,202310,202310,1,"CAS",NA,NA,NA,NA,NA
8152749,202310,202320,1,"CAS",NA,NA,NA,NA,NA
8152749,202310,202410,1,"IS Major",NA,NA,NA,NA,NA
8152749,202310,202420,1,"IS Major",NA,NA,NA,NA,NA
8152749,202310,202510,1,"IS Major",NA,NA,NA,NA,NA
8160693,202310,202310,1,"Finance",NA,NA,NA,NA,NA
8160693,202310,202320,1,"Finance",NA,NA,NA,NA,NA
8160693,202310,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8160693,202310,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8160693,202310,202510,1,"IS Major",NA,NA,NA,NA,NA
8166210,202310,202310,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8166210,202310,202320,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8166210,202310,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8166210,202310,202420,1,"IS Major","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8166210,202310,202510,1,"IS Major","Supply Chain & Operations Mgmt",NA,NA,NA,NA
8183049,202210,202210,1,"Finance",NA,NA,NA,NA,NA
8183049,202210,202220,1,"Finance",NA,NA,NA,NA,NA
8183049,202210,202310,1,"IS Major",NA,NA,NA,NA,NA
8183049,202210,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8183049,202210,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8183049,202210,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8183142,202210,202210,1,"CEC",NA,NA,NA,NA,NA
8183142,202210,202220,1,"CEC",NA,NA,NA,NA,NA
8183142,202210,202310,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8183142,202210,202320,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8183142,202210,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8183142,202210,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8183142,202210,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8185339,202210,202210,1,"Entrepreneurship","Undeclared - Business",NA,NA,NA,NA
8185339,202210,202220,1,"Entrepreneurship","Undeclared - Business",NA,NA,NA,NA
8185339,202210,202310,1,"Entrepreneurship","IS Major",NA,NA,NA,NA
8185339,202210,202320,1,"Entrepreneurship","IS Major",NA,NA,NA,NA
8185339,202210,202410,1,"Entrepreneurship","IS Major",NA,NA,NA,NA
8185339,202210,202420,1,"Entrepreneurship","IS Major",NA,NA,NA,NA
8185339,202210,202510,1,"Entrepreneurship","IS Major",NA,NA,NA,NA
8188789,202210,202210,1,"IS Major",NA,NA,NA,NA,NA
8188789,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8188789,202210,202310,1,"IS Major",NA,NA,NA,NA,NA
8188789,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8188789,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8188789,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8188789,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8189765,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8189765,202210,202220,1,"Undeclared - Business",NA,NA,NA,NA,NA
8189765,202210,202310,1,"IS Major",NA,NA,NA,NA,NA
8189765,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8189765,202210,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8189765,202210,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8189765,202210,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8190053,202310,202310,1,"IS Major",NA,NA,NA,NA,NA
8190053,202310,202320,1,"IS Major",NA,NA,NA,NA,NA
8190053,202310,202410,1,"IS Major",NA,NA,NA,NA,NA
8190053,202310,202420,1,"IS Major",NA,NA,NA,NA,NA
8190053,202310,202510,1,"IS Major",NA,NA,NA,NA,NA
8190645,202210,202210,1,"IS Major",NA,NA,NA,NA,NA
8190645,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8190645,202210,202310,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8190645,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8190645,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8190645,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8190645,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8190732,202210,202210,1,"Business Economics",NA,NA,NA,NA,NA
8190732,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8190732,202210,202310,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8190732,202210,202320,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8190732,202210,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8190732,202210,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8190732,202210,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8193517,202210,202210,1,"IS Major",NA,NA,NA,NA,NA
8193517,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8193517,202210,202310,1,"IS Major",NA,NA,NA,NA,NA
8193517,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8193517,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8193517,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8193517,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8194067,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8194067,202210,202220,1,"Undeclared - Business",NA,NA,NA,NA,NA
8194067,202210,202310,1,"IS Major",NA,NA,NA,NA,NA
8194067,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8194067,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8194067,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8194067,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8194429,202210,202210,1,"Marketing",NA,NA,NA,NA,NA
8194429,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8194429,202210,202310,1,"IS Major",NA,NA,NA,NA,NA
8194429,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8194429,202210,202410,1,"Accountancy","IS Major",NA,NA,NA,NA
8194429,202210,202420,1,"Accountancy","IS Major",NA,NA,NA,NA
8194429,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8196411,202210,202210,1,"IS Major",NA,NA,NA,NA,NA
8196411,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8196411,202210,202310,1,"IS Major",NA,NA,NA,NA,NA
8196411,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8196411,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8196411,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8196411,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8197248,202210,202210,1,"IS Major",NA,NA,NA,NA,NA
8197248,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8197248,202210,202310,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8197248,202210,202320,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8197248,202210,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8197248,202210,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8197248,202210,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8197334,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8197334,202210,202220,1,"Undeclared - Business",NA,NA,NA,NA,NA
8197334,202210,202310,1,"Accountancy",NA,NA,NA,NA,NA
8197334,202210,202320,1,"Accountancy","IS Major",NA,NA,NA,NA
8197334,202210,202410,1,"Accountancy","IS Major",NA,NA,NA,NA
8197334,202210,202420,1,"Accountancy",NA,NA,NA,NA,NA
8197334,202210,202510,1,"Accountancy",NA,NA,NA,NA,NA
8198622,202210,202210,1,"Business Economics",NA,NA,NA,NA,NA
8198622,202210,202220,1,"Business Economics",NA,NA,NA,NA,NA
8198622,202210,202310,1,"Business Economics",NA,NA,NA,NA,NA
8198622,202210,202320,1,"Finance","IS Major",NA,NA,NA,NA
8198622,202210,202410,1,"Finance","IS Major",NA,NA,NA,NA
8198622,202210,202420,1,"Accountancy","Business Economics",NA,NA,NA,NA
8198622,202210,202510,1,"Accountancy",NA,NA,NA,NA,NA
8200937,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8200937,202210,202220,1,"Undeclared - Business",NA,NA,NA,NA,NA
8200937,202210,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8200937,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8200937,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8200937,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8200937,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8201508,202210,202210,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8201508,202210,202220,1,"Finance",NA,NA,NA,NA,NA
8201508,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8201508,202210,202320,1,"Finance","IS Major",NA,NA,NA,NA
8201508,202210,202410,1,"Finance","IS Major",NA,NA,NA,NA
8201508,202210,202420,1,"Finance","IS Major",NA,NA,NA,NA
8201508,202210,202510,1,"Finance","IS Major",NA,NA,NA,NA
8201904,202210,202210,1,"IS Major",NA,NA,NA,NA,NA
8201904,202210,202220,1,"IS Major",NA,NA,NA,NA,NA
8201904,202210,202310,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8201904,202210,202320,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8201904,202210,202410,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8201904,202210,202420,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8201904,202210,202510,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8203154,202210,202210,1,"CCA","Marketing",NA,NA,NA,NA
8203154,202210,202220,1,"CCA","Marketing",NA,NA,NA,NA
8203154,202210,202310,1,"CCA","Marketing",NA,NA,NA,NA
8203154,202210,202320,1,"CCA","IS Major",NA,NA,NA,NA
8203154,202210,202410,1,"CCA","IS Major",NA,NA,NA,NA
8203154,202210,202420,1,"CCA","IS Major",NA,NA,NA,NA
8203154,202210,202510,1,"CCA","IS Major",NA,NA,NA,NA
8203997,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8203997,202210,202220,1,"Undeclared - Business",NA,NA,NA,NA,NA
8203997,202210,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8203997,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8203997,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8203997,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8203997,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8204796,202210,202210,1,"CAS","Human Capital Mgmt& Leadership",NA,NA,NA,NA
8204796,202210,202220,1,"CAS","Human Capital Mgmt& Leadership",NA,NA,NA,NA
8204796,202210,202310,1,"CAS","Human Capital Mgmt& Leadership",NA,NA,NA,NA
8204796,202210,202320,1,"IS Major",NA,NA,NA,NA,NA
8204796,202210,202410,1,"IS Major",NA,NA,NA,NA,NA
8204796,202210,202420,1,"IS Major",NA,NA,NA,NA,NA
8204796,202210,202510,1,"IS Major",NA,NA,NA,NA,NA
8205621,202210,202210,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8205621,202210,202220,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
