"Student.ID","Gender","First.Generation.Indicator","Term.Code","Term.UG.Crs.GPA","Cum.UG.Crs.GPA"
8401257,"Male","Not First Generation College Stdnt",201710,3.54,3.54
8401257,"Male","Not First Generation College Stdnt",201720,3.93,3.75
8401257,"Male","Not First Generation College Stdnt",201810,3.76,3.75
8401257,"Male","Not First Generation College Stdnt",201820,3.38,3.64
8401257,"Male","Not First Generation College Stdnt",201910,3.82,3.68
8401257,"Male","Not First Generation College Stdnt",201920,3.68,3.68
8401257,"Male","Not First Generation College Stdnt",202010,3.65,3.67
8401257,"Male","Not First Generation College Stdnt",202020,3.66,3.67
8401257,"Male","Not First Generation College Stdnt",202110,3.85,3.68
8401257,"Male","Not First Generation College Stdnt",202120,NA,NA
8429284,"Female","Not First Generation College Stdnt",201810,3.27,3.27
8429284,"Female","Not First Generation College Stdnt",201820,3.4,3.34
8429284,"Female","Not First Generation College Stdnt",201910,3.48,3.38
8429284,"Female","Not First Generation College Stdnt",201920,2.8,3.24
8429284,"Female","Not First Generation College Stdnt",202010,3.05,3.19
8429284,"Female","Not First Generation College Stdnt",202020,NA,3.2
8458965,"Male","Not First Generation College Stdnt",201610,3.94,3.94
8458965,"Male","Not First Generation College Stdnt",201620,3.63,3.8
8458965,"Male","Not First Generation College Stdnt",201710,3.83,3.81
8458965,"Male","Not First Generation College Stdnt",201720,3.7,3.77
8458965,"Male","Not First Generation College Stdnt",201810,3.8,3.77
8458965,"Male","Not First Generation College Stdnt",201820,4,3.81
8458965,"Male","Not First Generation College Stdnt",201910,4,3.81
8458965,"Male","Not First Generation College Stdnt",201920,NA,NA
8476995,"Male","Not First Generation College Stdnt",201610,3.54,3.54
8476995,"Male","Not First Generation College Stdnt",201620,3.6,3.58
8476995,"Male","Not First Generation College Stdnt",201710,3.8,3.65
8476995,"Male","Not First Generation College Stdnt",201720,3.54,3.62
8476995,"Male","Not First Generation College Stdnt",201810,3.45,3.58
8476995,"Male","Not First Generation College Stdnt",201820,3.74,3.62
8476995,"Male","Not First Generation College Stdnt",201910,3.3,3.61
8476995,"Male","Not First Generation College Stdnt",201920,3.7,3.61
8521298,"Male","Not First Generation College Stdnt",201510,4,4
8521298,"Male","Not First Generation College Stdnt",201520,4,4
8521298,"Male","Not First Generation College Stdnt",201610,4,4
8521298,"Male","Not First Generation College Stdnt",201620,4,4
8521298,"Male","Not First Generation College Stdnt",201710,4,4
8521298,"Male","Not First Generation College Stdnt",201720,4,4
8521298,"Male","Not First Generation College Stdnt",201810,NA,NA
8521298,"Male","Not First Generation College Stdnt",201820,NA,NA
8521862,"Male","Not First Generation College Stdnt",201510,4,4
8521862,"Male","Not First Generation College Stdnt",201520,4,4
8521862,"Male","Not First Generation College Stdnt",201610,4,4
8521862,"Male","Not First Generation College Stdnt",201620,4,4
8521862,"Male","Not First Generation College Stdnt",201710,4,4
8521862,"Male","Not First Generation College Stdnt",201720,4,4
8521862,"Male","Not First Generation College Stdnt",201810,NA,NA
8521862,"Male","Not First Generation College Stdnt",201820,NA,NA
8098858,"Male","Not First Generation College Stdnt",202410,2.52,2.52
8098858,"Male","Not First Generation College Stdnt",202420,2.26,2.4
8108061,"Male","Not First Generation College Stdnt",202410,3.86,3.86
8108061,"Male","Not First Generation College Stdnt",202420,3.35,3.63
8108061,"Male","Not First Generation College Stdnt",202510,NA,3.63
8109444,"Female","Not First Generation College Stdnt",202410,3.82,3.82
8109444,"Female","Not First Generation College Stdnt",202420,3.82,3.82
8109444,"Female","Not First Generation College Stdnt",202510,NA,3.82
8110017,"Male","Not First Generation College Stdnt",202410,2.4,2.4
8110017,"Male","Not First Generation College Stdnt",202420,2.68,2.53
8110017,"Male","Not First Generation College Stdnt",202510,NA,2.53
8113940,"Female","Not First Generation College Stdnt",202410,3.82,3.82
8113940,"Female","Not First Generation College Stdnt",202420,3.86,3.84
8113940,"Female","Not First Generation College Stdnt",202510,NA,3.84
8115814,"Male","Not First Generation College Stdnt",202410,3.3,3.3
8115814,"Male","Not First Generation College Stdnt",202420,2.4,2.87
8115814,"Male","Not First Generation College Stdnt",202510,NA,2.87
8118995,"Female","Not First Generation College Stdnt",202410,3.6,3.6
8118995,"Female","Not First Generation College Stdnt",202420,3.73,3.67
8118995,"Female","Not First Generation College Stdnt",202510,NA,3.67
8119866,"Male","Not First Generation College Stdnt",202410,3.77,3.77
8119866,"Male","Not First Generation College Stdnt",202420,3.6,3.68
8119866,"Male","Not First Generation College Stdnt",202510,NA,3.68
8125309,"Male","Not First Generation College Stdnt",202410,4,4
8125309,"Male","Not First Generation College Stdnt",202420,4,4
8125309,"Male","Not First Generation College Stdnt",202510,NA,4
8144976,"Female","Not First Generation College Stdnt",202310,3.72,3.72
8144976,"Female","Not First Generation College Stdnt",202320,3.49,3.6
8144976,"Female","Not First Generation College Stdnt",202410,3.8,3.66
8144976,"Female","Not First Generation College Stdnt",202420,2.68,3.42
8144976,"Female","Not First Generation College Stdnt",202510,NA,3.42
8149309,"Male","Not First Generation College Stdnt",202310,3.11,3.11
8149309,"Male","Not First Generation College Stdnt",202320,2.86,2.99
8149309,"Male","Not First Generation College Stdnt",202410,2.91,2.97
8149309,"Male","Not First Generation College Stdnt",202420,2.34,2.81
8149309,"Male","Not First Generation College Stdnt",202510,NA,2.81
8151695,"Male","Not First Generation College Stdnt",202310,3.04,3.04
8151695,"Male","Not First Generation College Stdnt",202320,2.12,2.61
8151695,"Male","Not First Generation College Stdnt",202410,2.46,2.61
8151695,"Male","Not First Generation College Stdnt",202420,2.4,2.55
8151695,"Male","Not First Generation College Stdnt",202510,NA,2.55
8152749,"Male","Not First Generation College Stdnt",202310,3.51,3.51
8152749,"Male","Not First Generation College Stdnt",202320,3.94,3.71
8152749,"Male","Not First Generation College Stdnt",202410,3.12,3.52
8152749,"Male","Not First Generation College Stdnt",202420,3.22,3.45
8152749,"Male","Not First Generation College Stdnt",202510,NA,3.45
8160693,"Male","Not First Generation College Stdnt",202310,2.76,2.76
8160693,"Male","Not First Generation College Stdnt",202320,2.07,2.43
8160693,"Male","Not First Generation College Stdnt",202410,2.46,2.44
8160693,"Male","Not First Generation College Stdnt",202420,3.06,2.6
8160693,"Male","Not First Generation College Stdnt",202510,NA,2.6
8166210,"Male","Not First Generation College Stdnt",202310,4,4
8166210,"Male","Not First Generation College Stdnt",202320,3.93,3.96
8166210,"Male","Not First Generation College Stdnt",202410,3.94,3.96
8166210,"Male","Not First Generation College Stdnt",202420,3.52,3.85
8166210,"Male","Not First Generation College Stdnt",202510,NA,3.85
8183049,"Male","Not First Generation College Stdnt",202210,3.84,3.84
8183049,"Male","Not First Generation College Stdnt",202220,3.94,3.89
8183049,"Male","Not First Generation College Stdnt",202310,3.36,3.71
8183049,"Male","Not First Generation College Stdnt",202410,3.34,3.56
8183049,"Male","Not First Generation College Stdnt",202420,3.68,3.59
8183049,"Male","Not First Generation College Stdnt",202510,NA,3.59
8183142,"Male","Not First Generation College Stdnt",202210,2.27,2.27
8183142,"Male","Not First Generation College Stdnt",202220,3.63,3.12
8183142,"Male","Not First Generation College Stdnt",202310,2.52,2.91
8183142,"Male","Not First Generation College Stdnt",202320,3.17,2.97
8183142,"Male","Not First Generation College Stdnt",202410,2.62,2.9
8183142,"Male","Not First Generation College Stdnt",202420,2.62,2.85
8183142,"Male","Not First Generation College Stdnt",202510,NA,2.89
8185339,"Male","Not First Generation College Stdnt",202210,3.87,3.87
8185339,"Male","Not First Generation College Stdnt",202220,4,3.93
8185339,"Male","Not First Generation College Stdnt",202310,3.95,3.94
8185339,"Male","Not First Generation College Stdnt",202320,4,3.95
8185339,"Male","Not First Generation College Stdnt",202410,4,3.96
8185339,"Male","Not First Generation College Stdnt",202420,4,3.97
8185339,"Male","Not First Generation College Stdnt",202510,NA,3.97
8188789,"Male","Not First Generation College Stdnt",202210,3.45,3.45
8188789,"Male","Not First Generation College Stdnt",202220,2.67,3.06
8188789,"Male","Not First Generation College Stdnt",202310,3.35,3.15
8188789,"Male","Not First Generation College Stdnt",202320,3.07,3.07
8188789,"Male","Not First Generation College Stdnt",202410,2.6,2.98
8188789,"Male","Not First Generation College Stdnt",202420,3.22,3.04
8188789,"Male","Not First Generation College Stdnt",202510,NA,3.04
8189765,"Male","Not First Generation College Stdnt",202210,2.7,2.7
8189765,"Male","Not First Generation College Stdnt",202220,2.93,2.83
8189765,"Male","Not First Generation College Stdnt",202310,2.74,2.8
8189765,"Male","Not First Generation College Stdnt",202320,2.85,2.81
8189765,"Male","Not First Generation College Stdnt",202410,2.34,2.71
8189765,"Male","Not First Generation College Stdnt",202420,2.65,2.7
8189765,"Male","Not First Generation College Stdnt",202510,NA,2.7
8190053,"Male","Not First Generation College Stdnt",202310,2.75,2.75
8190053,"Male","Not First Generation College Stdnt",202320,3.21,2.99
8190053,"Male","Not First Generation College Stdnt",202410,2.5,2.85
8190053,"Male","Not First Generation College Stdnt",202420,2.67,2.9
8190053,"Male","Not First Generation College Stdnt",202510,NA,2.85
8190645,"Male","Not First Generation College Stdnt",202210,3.81,3.81
8190645,"Male","Not First Generation College Stdnt",202220,3.7,3.75
8190645,"Male","Not First Generation College Stdnt",202310,3.3,3.6
8190645,"Male","Not First Generation College Stdnt",202320,3.74,3.63
8190645,"Male","Not First Generation College Stdnt",202410,3.51,3.61
8190645,"Male","Not First Generation College Stdnt",202420,3.45,3.58
8190645,"Male","Not First Generation College Stdnt",202510,NA,3.58
8190732,"Female","Not First Generation College Stdnt",202210,3.65,3.65
8190732,"Female","Not First Generation College Stdnt",202220,3.77,3.71
8190732,"Female","Not First Generation College Stdnt",202310,3.75,3.72
8190732,"Female","Not First Generation College Stdnt",202320,3.93,3.76
8190732,"Female","Not First Generation College Stdnt",202410,3.94,3.8
8190732,"Female","Not First Generation College Stdnt",202420,3.93,3.82
8190732,"Female","Not First Generation College Stdnt",202510,NA,3.82
8193517,"Male","Not First Generation College Stdnt",202210,4,4
8193517,"Male","Not First Generation College Stdnt",202220,4,4
8193517,"Male","Not First Generation College Stdnt",202310,3.88,3.95
8193517,"Male","Not First Generation College Stdnt",202320,4,3.96
8193517,"Male","Not First Generation College Stdnt",202410,4,3.97
8193517,"Male","Not First Generation College Stdnt",202420,4,3.97
8193517,"Male","Not First Generation College Stdnt",202510,NA,3.97
8194067,"Female","Not First Generation College Stdnt",202210,3.6,3.6
8194067,"Female","Not First Generation College Stdnt",202220,3.86,3.73
8194067,"Female","Not First Generation College Stdnt",202310,3.88,3.78
8194067,"Female","Not First Generation College Stdnt",202320,3.92,3.81
8194067,"Female","Not First Generation College Stdnt",202410,NA,3.78
8194067,"Female","Not First Generation College Stdnt",202420,3.66,3.75
8194067,"Female","Not First Generation College Stdnt",202510,NA,3.75
8194429,"Female","Not First Generation College Stdnt",202210,2.86,2.86
8194429,"Female","Not First Generation College Stdnt",202220,3.74,3.28
8194429,"Female","Not First Generation College Stdnt",202310,3.8,3.46
8194429,"Female","Not First Generation College Stdnt",202320,3.55,3.48
8194429,"Female","Not First Generation College Stdnt",202410,3.71,3.53
8194429,"Female","Not First Generation College Stdnt",202420,3.88,3.59
8194429,"Female","Not First Generation College Stdnt",202510,NA,3.59
8196411,"Male","Not First Generation College Stdnt",202210,3.33,3.33
8196411,"Male","Not First Generation College Stdnt",202220,2.57,2.99
8196411,"Male","Not First Generation College Stdnt",202310,3,2.99
8196411,"Male","Not First Generation College Stdnt",202320,3.2,3.09
8196411,"Male","Not First Generation College Stdnt",202410,NA,3.09
8196411,"Male","Not First Generation College Stdnt",202420,3.25,3.11
8196411,"Male","Not First Generation College Stdnt",202510,NA,3.11
8197248,"Male","First Generation College Stdnt",202210,3.65,3.65
8197248,"Male","First Generation College Stdnt",202220,3.06,3.34
8197248,"Male","First Generation College Stdnt",202310,3.32,3.34
8197248,"Male","First Generation College Stdnt",202320,3.34,3.34
8197248,"Male","First Generation College Stdnt",202410,3.5,3.37
8197248,"Male","First Generation College Stdnt",202420,NA,3.37
8197248,"Male","First Generation College Stdnt",202510,NA,3.37
8197334,"Female","Not First Generation College Stdnt",202210,3.77,3.77
8197334,"Female","Not First Generation College Stdnt",202220,3.86,3.81
8197334,"Female","Not First Generation College Stdnt",202310,3.88,3.83
8197334,"Female","Not First Generation College Stdnt",202320,3.88,3.84
8197334,"Female","Not First Generation College Stdnt",202410,3.7,3.81
8197334,"Female","Not First Generation College Stdnt",202420,3.6,3.78
8197334,"Female","Not First Generation College Stdnt",202510,NA,3.78
8198622,"Male","Not First Generation College Stdnt",202210,3.51,3.51
8198622,"Male","Not First Generation College Stdnt",202220,3.74,3.62
8198622,"Male","Not First Generation College Stdnt",202310,3.2,3.48
8198622,"Male","Not First Generation College Stdnt",202320,3.86,3.58
8198622,"Male","Not First Generation College Stdnt",202410,2.94,3.45
8198622,"Male","Not First Generation College Stdnt",202420,3.06,3.39
8198622,"Male","Not First Generation College Stdnt",202510,NA,3.39
8200937,"Male","Not First Generation College Stdnt",202210,2.55,2.55
8200937,"Male","Not First Generation College Stdnt",202220,3.26,2.93
8200937,"Male","Not First Generation College Stdnt",202310,2.97,2.95
8200937,"Male","Not First Generation College Stdnt",202320,3.26,3.03
8200937,"Male","Not First Generation College Stdnt",202410,2.72,2.96
8200937,"Male","Not First Generation College Stdnt",202420,2.88,2.95
8200937,"Male","Not First Generation College Stdnt",202510,NA,2.95
8201508,"Female","Not First Generation College Stdnt",202210,3.92,3.92
8201508,"Female","Not First Generation College Stdnt",202220,3.94,3.94
8201508,"Female","Not First Generation College Stdnt",202310,3.94,3.94
8201508,"Female","Not First Generation College Stdnt",202320,3.94,3.9
8201508,"Female","Not First Generation College Stdnt",202410,3.88,3.9
8201508,"Female","Not First Generation College Stdnt",202420,3.94,3.9
8201508,"Female","Not First Generation College Stdnt",202510,NA,3.9
8201904,"Male","Not First Generation College Stdnt",202210,2.7,2.7
8201904,"Male","Not First Generation College Stdnt",202220,1.39,2.1
8201904,"Male","Not First Generation College Stdnt",202310,2.9,2.33
8201904,"Male","Not First Generation College Stdnt",202320,1.92,2.22
8201904,"Male","Not First Generation College Stdnt",202410,1.75,2.15
8201904,"Male","Not First Generation College Stdnt",202420,2.2,2.29
8201904,"Male","Not First Generation College Stdnt",202510,NA,2.29
8203154,"Female","Not First Generation College Stdnt",202210,4,4
8203154,"Female","Not First Generation College Stdnt",202220,4,4
8203154,"Female","Not First Generation College Stdnt",202310,3.83,3.93
8203154,"Female","Not First Generation College Stdnt",202320,4,3.94
8203154,"Female","Not First Generation College Stdnt",202410,3.77,3.91
8203154,"Female","Not First Generation College Stdnt",202420,3.63,3.85
8203154,"Female","Not First Generation College Stdnt",202510,NA,3.83
8203997,"Male","Not First Generation College Stdnt",202210,3.56,3.56
8203997,"Male","Not First Generation College Stdnt",202220,3.39,3.48
8203997,"Male","Not First Generation College Stdnt",202310,2.86,3.27
8203997,"Male","Not First Generation College Stdnt",202320,3,3.2
8203997,"Male","Not First Generation College Stdnt",202410,2.82,3.12
8203997,"Male","Not First Generation College Stdnt",202420,3,3.11
8203997,"Male","Not First Generation College Stdnt",202510,NA,3.14
8204796,"Female","Not First Generation College Stdnt",202210,3.75,3.75
8204796,"Female","Not First Generation College Stdnt",202220,2.65,3.33
8204796,"Female","Not First Generation College Stdnt",202310,2.72,3.1
8204796,"Female","Not First Generation College Stdnt",202320,3,3.1
8204796,"Female","Not First Generation College Stdnt",202410,2.8,3.04
8204796,"Female","Not First Generation College Stdnt",202420,3.52,3.12
8204796,"Female","Not First Generation College Stdnt",202510,NA,3.12
8205621,"Female","Not First Generation College Stdnt",202210,3.96,3.96
8205621,"Female","Not First Generation College Stdnt",202220,4,3.98
8205621,"Female","Not First Generation College Stdnt",202310,3.86,3.94
8205621,"Female","Not First Generation College Stdnt",202320,3.95,3.94
8205621,"Female","Not First Generation College Stdnt",202410,4,3.95
8205621,"Female","Not First Generation College Stdnt",202420,3.9,3.94
8205621,"Female","Not First Generation College Stdnt",202510,NA,3.94
8205774,"Male","Not First Generation College Stdnt",202210,3.96,3.96
8205774,"Male","Not First Generation College Stdnt",202220,3.86,3.92
8205774,"Male","Not First Generation College Stdnt",202310,3.86,3.9
8205774,"Male","Not First Generation College Stdnt",202320,3.88,3.89
8205774,"Male","Not First Generation College Stdnt",202410,3.8,3.87
8205774,"Male","Not First Generation College Stdnt",202420,3.57,3.8
8205774,"Male","Not First Generation College Stdnt",202510,NA,3.8
8206175,"Male","Not First Generation College Stdnt",202210,2.82,2.82
8206175,"Male","Not First Generation College Stdnt",202220,2.64,2.78
8206175,"Male","Not First Generation College Stdnt",202310,2.69,2.75
8206175,"Male","Not First Generation College Stdnt",202320,2.57,2.71
8206175,"Male","Not First Generation College Stdnt",202410,2.8,2.76
8206175,"Male","Not First Generation College Stdnt",202420,2.92,2.78
8206175,"Male","Not First Generation College Stdnt",202510,NA,2.78
8207043,"Male","Not First Generation College Stdnt",202210,3.22,3.22
8207043,"Male","Not First Generation College Stdnt",202220,3.55,3.39
8207043,"Male","Not First Generation College Stdnt",202310,3.22,3.33
8207043,"Male","Not First Generation College Stdnt",202320,2.58,3.13
8207043,"Male","Not First Generation College Stdnt",202410,2.53,3.01
8207043,"Male","Not First Generation College Stdnt",202420,NA,3.01
8207043,"Male","Not First Generation College Stdnt",202510,NA,3.01
8218558,"Female","Not First Generation College Stdnt",202210,3.58,3.58
8218558,"Female","Not First Generation College Stdnt",202220,3.86,3.75
8218558,"Female","Not First Generation College Stdnt",202310,3.67,3.74
8218558,"Female","Not First Generation College Stdnt",202320,3.57,3.72
8218558,"Female","Not First Generation College Stdnt",202410,3.52,3.69
8218558,"Female","Not First Generation College Stdnt",202420,3.17,3.64
8218558,"Female","Not First Generation College Stdnt",202510,NA,3.62
8223835,"Male","Not First Generation College Stdnt",202110,3.82,3.82
8223835,"Male","Not First Generation College Stdnt",202120,4,3.93
8223835,"Male","Not First Generation College Stdnt",202210,3.74,3.86
8223835,"Male","Not First Generation College Stdnt",202220,3.61,3.78
8223835,"Male","Not First Generation College Stdnt",202310,2.86,3.59
8223835,"Male","Not First Generation College Stdnt",202320,3.56,3.59
8223835,"Male","Not First Generation College Stdnt",202410,3.46,3.57
8223835,"Male","Not First Generation College Stdnt",202420,3.94,3.61
8225982,"Female","Not First Generation College Stdnt",202210,3.72,3.72
8225982,"Female","Not First Generation College Stdnt",202220,3.86,3.82
8226272,"Male","Not First Generation College Stdnt",202110,3.52,3.52
8226272,"Male","Not First Generation College Stdnt",202120,3.7,3.61
8226272,"Male","Not First Generation College Stdnt",202210,3.48,3.57
8226272,"Male","Not First Generation College Stdnt",202220,3.56,3.57
8226272,"Male","Not First Generation College Stdnt",202310,3.72,3.6
8226272,"Male","Not First Generation College Stdnt",202320,3.7,3.61
8226272,"Male","Not First Generation College Stdnt",202410,4,3.67
8226272,"Male","Not First Generation College Stdnt",202420,3.88,3.69
8226515,"Male","Not First Generation College Stdnt",202110,3.95,3.95
8226515,"Male","Not First Generation College Stdnt",202120,3.42,3.68
8226515,"Male","Not First Generation College Stdnt",202210,3.9,3.74
8226515,"Male","Not First Generation College Stdnt",202220,3.9,3.77
8226515,"Male","Not First Generation College Stdnt",202310,3.01,3.65
8226515,"Male","Not First Generation College Stdnt",202410,3.26,3.55
8226515,"Male","Not First Generation College Stdnt",202420,2.88,3.43
8226515,"Male","Not First Generation College Stdnt",202510,NA,3.24
8226542,"Male","Not First Generation College Stdnt",202110,3.54,3.54
8226542,"Male","Not First Generation College Stdnt",202120,3.68,3.6
8226542,"Male","Not First Generation College Stdnt",202210,3.68,3.63
8226542,"Male","Not First Generation College Stdnt",202220,3.56,3.61
8226542,"Male","Not First Generation College Stdnt",202310,3.86,3.66
8226542,"Male","Not First Generation College Stdnt",202320,3.94,3.7
8226542,"Male","Not First Generation College Stdnt",202410,3.25,3.65
8226542,"Male","Not First Generation College Stdnt",202420,3.46,3.63
8230669,"Male","Not First Generation College Stdnt",202110,4,4
8230669,"Male","Not First Generation College Stdnt",202120,3.82,3.91
8230669,"Male","Not First Generation College Stdnt",202210,3.86,3.9
8230669,"Male","Not First Generation College Stdnt",202220,3.94,3.9
8230669,"Male","Not First Generation College Stdnt",202310,3.76,3.88
8230669,"Male","Not First Generation College Stdnt",202320,3.88,3.88
8230669,"Male","Not First Generation College Stdnt",202410,4,3.9
8230669,"Male","Not First Generation College Stdnt",202420,3.95,3.91
8231350,"Female","Not First Generation College Stdnt",202110,3.8,3.8
8231350,"Female","Not First Generation College Stdnt",202120,3.88,3.85
8231350,"Female","Not First Generation College Stdnt",202210,4,3.91
8231350,"Female","Not First Generation College Stdnt",202220,3.48,3.81
8231350,"Female","Not First Generation College Stdnt",202310,3.52,3.72
8231350,"Female","Not First Generation College Stdnt",202320,3.66,3.73
8231350,"Female","Not First Generation College Stdnt",202410,3.8,3.74
8231350,"Female","Not First Generation College Stdnt",202420,3.37,3.7
8231569,"Male","Not First Generation College Stdnt",202110,4,4
8231569,"Male","Not First Generation College Stdnt",202120,3.5,3.7
8231569,"Male","Not First Generation College Stdnt",202210,3.29,3.47
8231569,"Male","Not First Generation College Stdnt",202220,3.5,3.48
8231569,"Male","Not First Generation College Stdnt",202310,3,3.36
8231569,"Male","Not First Generation College Stdnt",202320,3.66,3.45
8231569,"Male","Not First Generation College Stdnt",202410,3.43,3.45
8231569,"Male","Not First Generation College Stdnt",202420,4,3.54
8231842,"Male","Not First Generation College Stdnt",202110,3.94,3.94
8231842,"Male","Not First Generation College Stdnt",202120,2.74,3.34
8231842,"Male","Not First Generation College Stdnt",202210,3,3.22
8231842,"Male","Not First Generation College Stdnt",202220,2.66,3.13
8231842,"Male","Not First Generation College Stdnt",202310,2.26,2.9
8231842,"Male","Not First Generation College Stdnt",202320,2.35,2.82
8231842,"Male","Not First Generation College Stdnt",202410,2.92,2.84
8231842,"Male","Not First Generation College Stdnt",202420,2.54,2.8
8232786,"Male","Not First Generation College Stdnt",202110,3.42,3.42
8232786,"Male","Not First Generation College Stdnt",202120,2.78,3.05
8232786,"Male","Not First Generation College Stdnt",202210,3.46,3.19
8232786,"Male","Not First Generation College Stdnt",202220,3.32,3.22
8232786,"Male","Not First Generation College Stdnt",202310,2.67,3.13
8232786,"Male","Not First Generation College Stdnt",202320,3.1,3.12
8232786,"Male","Not First Generation College Stdnt",202410,3.17,3.13
8232786,"Male","Not First Generation College Stdnt",202420,3.26,3.15
8233515,"Male","Not First Generation College Stdnt",202110,3.48,3.48
8233515,"Male","Not First Generation College Stdnt",202120,2.86,3.18
8233515,"Male","Not First Generation College Stdnt",202210,3.48,3.28
8233515,"Male","Not First Generation College Stdnt",202220,3.04,3.22
8233515,"Male","Not First Generation College Stdnt",202310,3.22,3.22
8233515,"Male","Not First Generation College Stdnt",202320,3.02,3.18
8233515,"Male","Not First Generation College Stdnt",202410,3.62,3.25
8233515,"Male","Not First Generation College Stdnt",202420,3.2,3.24
8234195,"Male","First Generation College Stdnt",202110,3.42,3.42
8234195,"Male","First Generation College Stdnt",202120,3.14,3.24
8234195,"Male","First Generation College Stdnt",202210,2.6,3.02
8234195,"Male","First Generation College Stdnt",202220,2.74,2.93
8234195,"Male","First Generation College Stdnt",202310,2.72,2.88
8234195,"Male","First Generation College Stdnt",202320,3.28,2.96
8234195,"Male","First Generation College Stdnt",202410,3.22,3
8234195,"Male","First Generation College Stdnt",202420,3.24,3.03
8235359,"Female","Not First Generation College Stdnt",202110,3.71,3.71
8235359,"Female","Not First Generation College Stdnt",202120,3.65,3.68
8235359,"Female","Not First Generation College Stdnt",202210,3.8,3.72
8235359,"Female","Not First Generation College Stdnt",202220,3.74,3.72
8235359,"Female","Not First Generation College Stdnt",202310,3.62,3.7
8235359,"Female","Not First Generation College Stdnt",202320,3.5,3.67
8235359,"Female","Not First Generation College Stdnt",202410,3.4,3.62
8235359,"Female","Not First Generation College Stdnt",202420,3.75,3.63
8235554,"Male","Not First Generation College Stdnt",202110,3.61,3.61
8235554,"Male","Not First Generation College Stdnt",202120,3.37,3.48
8235554,"Male","Not First Generation College Stdnt",202210,2.94,3.28
8235554,"Male","Not First Generation College Stdnt",202220,3.23,3.27
8235554,"Male","Not First Generation College Stdnt",202310,3.14,3.24
8235554,"Male","Not First Generation College Stdnt",202320,NA,3.24
8235554,"Male","Not First Generation College Stdnt",202410,2.88,3.16
8235554,"Male","Not First Generation College Stdnt",202420,3.08,3.14
8235697,"Male","Not First Generation College Stdnt",202110,3.47,3.47
8235697,"Male","Not First Generation College Stdnt",202120,2.64,2.81
8235697,"Male","Not First Generation College Stdnt",202210,2.8,2.8
8235697,"Male","Not First Generation College Stdnt",202220,2.95,2.85
8235697,"Male","Not First Generation College Stdnt",202310,3.16,2.92
8235697,"Male","Not First Generation College Stdnt",202320,3.22,2.94
8235697,"Male","Not First Generation College Stdnt",202410,3.32,2.98
8235697,"Male","Not First Generation College Stdnt",202420,3,2.99
8236079,"Male","Not First Generation College Stdnt",202110,3.86,3.86
8236079,"Male","Not First Generation College Stdnt",202120,3.8,3.83
8236079,"Male","Not First Generation College Stdnt",202210,3.64,3.76
8236079,"Male","Not First Generation College Stdnt",202220,3.74,3.75
8236079,"Male","Not First Generation College Stdnt",202310,3.48,3.7
8236079,"Male","Not First Generation College Stdnt",202320,3.86,3.72
8236079,"Male","Not First Generation College Stdnt",202410,NA,NA
8236079,"Male","Not First Generation College Stdnt",202420,NA,NA
8237411,"Male","Not First Generation College Stdnt",202110,3.7,3.7
8237411,"Male","Not First Generation College Stdnt",202120,3.47,3.55
8237411,"Male","Not First Generation College Stdnt",202210,3.25,3.46
8237411,"Male","Not First Generation College Stdnt",202220,3.14,3.37
8237411,"Male","Not First Generation College Stdnt",202310,3.36,3.37
8237411,"Male","Not First Generation College Stdnt",202320,2.92,3.3
8237411,"Male","Not First Generation College Stdnt",202410,3.46,3.32
8237411,"Male","Not First Generation College Stdnt",202420,3.13,3.31
8238330,"Female","Not First Generation College Stdnt",202110,3.2,3.2
8238330,"Female","Not First Generation College Stdnt",202120,3.25,3.27
8238330,"Female","Not First Generation College Stdnt",202210,3.66,3.4
8238330,"Female","Not First Generation College Stdnt",202220,3.54,3.46
8238330,"Female","Not First Generation College Stdnt",202310,3.74,3.53
8238330,"Female","Not First Generation College Stdnt",202320,3.75,3.58
8238330,"Female","Not First Generation College Stdnt",202410,3.4,3.56
8238330,"Female","Not First Generation College Stdnt",202420,3.8,3.59
8239231,"Male","Not First Generation College Stdnt",202110,3.46,3.46
8239231,"Male","Not First Generation College Stdnt",202120,3.6,3.53
8239231,"Male","Not First Generation College Stdnt",202210,3.25,3.45
8239231,"Male","Not First Generation College Stdnt",202310,3.53,3.47
8239231,"Male","Not First Generation College Stdnt",202320,3.06,3.38
8239231,"Male","Not First Generation College Stdnt",202410,3.4,3.38
8239231,"Male","Not First Generation College Stdnt",202420,3.08,3.33
8239643,"Male","Not First Generation College Stdnt",202110,2.59,2.59
8239643,"Male","Not First Generation College Stdnt",202120,3.4,3.04
8239643,"Male","Not First Generation College Stdnt",202210,3.46,3.19
8239643,"Male","Not First Generation College Stdnt",202220,3.74,3.33
8239643,"Male","Not First Generation College Stdnt",202310,3.4,3.34
8239643,"Male","Not First Generation College Stdnt",202320,3.6,3.41
8239643,"Male","Not First Generation College Stdnt",202410,3,3.39
8239643,"Male","Not First Generation College Stdnt",202420,NA,NA
8240060,"Female","Not First Generation College Stdnt",202110,3.96,3.96
8240060,"Female","Not First Generation College Stdnt",202120,4,3.98
8240060,"Female","Not First Generation College Stdnt",202210,3.94,3.96
8240060,"Female","Not First Generation College Stdnt",202220,4,3.97
8240060,"Female","Not First Generation College Stdnt",202310,4,3.97
8240060,"Female","Not First Generation College Stdnt",202320,NA,3.97
8240060,"Female","Not First Generation College Stdnt",202410,4,3.98
