"Student.ID","Course","Term.Code","Earned.Academic.Credit","Final.Letter.Grade.Group","Final.Letter.Grade","GPA.Quality.Points"
8129662,"ACC221","202420",NA,"A","A",4
8129662,"BUS104","202320",NA,"A","A-",3.7
8129662,"CSE148","202310",NA,"B","B-",2.7
8129662,"ECO201","202410",NA,"A","A-",3.7
8129662,"ISA125","202410",NA,"A","A",4
8129662,"ISA225","202420",NA,"A","A",4
8129662,"ISA235","202420",NA,"B","B",3
8129662,"ISA281","202420",NA,"B","B+",3.3
8129662,"MTH141","202410",NA,"A","A",4
8130203,"ACC221","202320",NA,"A","A",4
8130203,"BUS104","202310",NA,"B","B+",3.3
8130203,"CSE148","202320",NA,"A","A",4
8130203,"ISA125","202310",NA,"B","B",3
8130203,"ISA225","202320",NA,"A","A",4
8130203,"ISA235","202410",NA,"A","A",4
8130203,"ISA291","202410",NA,"A","A-",3.7
8130203,"MGT295","202320",NA,"A","A",4
8131023,"ACC221","202410",NA,"A","A-",3.7
8131023,"BUS104","202320",NA,"A","A",4
8131023,"CSE148","202310",NA,"A","A-",3.7
8131023,"ECO201","202410",NA,"B","B+",3.3
8131023,"FIN301","202420",NA,"B","B-",2.7
8131023,"ISA125","202320",NA,"B","B+",3.3
8131023,"ISA225","202410",NA,"B","B+",3.3
8131023,"ISA235","202420",NA,"B","B",3
8131023,"MTH141","202310",NA,"B","B+",3.3
8132465,"ACC221","202320",NA,"C","C",2
8132465,"BUS104","202320",NA,"A","A-",3.7
8132465,"CSE148","202310",NA,"B","B+",3.3
8132465,"ECO201","202420",NA,"B","B",3
8132465,"ISA125","202410",NA,"A","A-",3.7
8132465,"ISA225","202420",NA,"A","A-",3.7
8132465,"ISA235","202420",NA,"A","A-",3.7
8132465,"MGT291","202410",NA,"A","A",4
8132721,"BUS104","202310",NA,"B","B+",3.3
8132721,"CSE148","202320",NA,"B","B+",3.3
8132721,"ECO201","202410",NA,"A","A-",3.7
8132721,"ISA125","202320",NA,"A","A",4
8132721,"ISA225","202420",NA,"B","B+",3.3
8132721,"ISA235","202410",NA,"A","A-",3.7
8132721,"ISA281","202420",NA,"B","B",3
8132721,"MGT295","202420",NA,"B","B+",3.3
8132721,"MTH141","202310",NA,"B","B",3
8132821,"ACC221","202410",NA,"B","B-",2.7
8132821,"BUS104","202310",NA,"A","A",4
8132821,"CSE148","202320",NA,"A","A-",3.7
8132821,"ECO201","202310",NA,"A","A-",3.7
8132821,"ISA125","202320",NA,"B","B",3
8132821,"ISA225","202410",NA,"B","B-",2.7
8132915,"ACC221","202320",NA,"B","B",3
8132915,"BUS104","202310",NA,"B","B",3
8132915,"CSE148","202320",NA,"C","C",2
8132915,"ECO201","202410",NA,"B","B",3
8132915,"ISA125","202420",NA,"B","B",3
8132915,"MGT291","202420",NA,"B","B+",3.3
8134173,"BUS104","202320",NA,"B","B-",2.7
8134173,"CSE148","202310",NA,"D","D+",1.3
8134369,"ACC221","202320",NA,"A","A",4
8134369,"BUS104","202310",NA,"A","A",4
8134369,"CSE148","202320",NA,"A","A+",4
8134369,"FIN301","202420",NA,"B","B",3
8134369,"ISA125","202410",NA,"A","A",4
8134369,"ISA225","202420",NA,"A","A",4
8134369,"ISA235","202410",NA,"B","B+",3.3
8134369,"ISA245","202420",NA,"B","B",3
8134369,"ISA281","202410",NA,"A","A",4
8134369,"MTH151","202410",NA,"B","B+",3.3
8135649,"ACC221","202310",NA,"C","C",2
8135649,"BUS104","202320",NA,"B","B",3
8135649,"CSE148","202310",NA,"C","C+",2.3
8135649,"ECO201","202320",NA,"C","C",2
8136759,"ACC221","202410",NA,"A","A",4
8136759,"BUS104","202420",NA,"A","A",4
8136759,"CSE148","202410",NA,"A","A",4
8136759,"MGT291","202410",NA,"A","A",4
8136901,"ACC221","202410",NA,"C","C-",1.7
8136901,"BUS104","202320",NA,"C","C",2
8136901,"CSE148","202310",NA,"D","D",1
8136901,"ECO201","202410",NA,"C","C+",2.3
8136901,"FIN301","202420",NA,"C","C-",1.7
8136901,"ISA125","202320",NA,"D","D-",0.7
8136901,"ISA225","202410",NA,"C","C",2
8136901,"MTH141","202310",NA,"C","C+",2.3
8137090,"BUS104","202310",NA,"D","D-",0.7
8137090,"CSE148","202320",NA,"D","D",1
8137090,"ECO201","202310",NA,"B","B-",2.7
8137163,"ACC221","202320",NA,"D","D+",1.3
8137163,"BUS104","202320",NA,"B","B",3
8137163,"CSE148","202310",NA,"A","A",4
8137163,"ECO201","202410",NA,"B","B-",2.7
8137163,"ISA125","202320",NA,"C","C+",2.3
8137163,"ISA225","202410",NA,"B","B-",2.7
8137163,"ISA235","202420",NA,"B","B-",2.7
8137163,"MTH141","202310",NA,"A","A",4
8137508,"ACC221","202410",NA,"A","A-",3.7
8137508,"BUS104","202320",NA,"B","B-",2.7
8137508,"CSE148","202310",NA,"A","A",4
8137508,"FIN301","202420",NA,"A","A",4
8137508,"ISA125","202320",NA,"B","B",3
8137508,"ISA225","202410",NA,"A","A-",3.7
8137508,"ISA235","202410",NA,"A","A-",3.7
8137508,"ISA245","202420",NA,"B","B-",2.7
8137508,"MGT291","202420",NA,"A","A-",3.7
8137508,"MTH141","202310",NA,"A","A-",3.7
8137586,"ACC221","202310",NA,"A","A",4
8137586,"BUS104","202310",NA,"A","A+",4
8137586,"CSE148","202320",NA,"A","A+",4
8137586,"ECO201","202320",NA,"A","A",4
8137586,"ISA125","202410",NA,"A","A",4
8137586,"ISA235","202410",NA,"A","A",4
8137586,"MGT291","202420",NA,"A","A",4
8139289,"ACC221","202320",NA,"A","A",4
8139289,"BUS104","202310",NA,"A","A-",3.7
8139289,"CSE148","202320",NA,"A","A",4
8139289,"FIN301","202420",NA,"A","A-",3.7
8139289,"ISA125","202410",NA,"B","B+",3.3
8139289,"ISA225","202420",NA,"B","B-",2.7
8139289,"ISA235","202410",NA,"B","B",3
8139289,"MGT291","202420",NA,"A","A-",3.7
8139289,"MTH151","202320",NA,"A","A",4
8139377,"BUS104","202320",NA,"C","C-",1.7
8139377,"CSE148","202310",NA,"D","D+",1.3
8139622,"MTH141","202310",NA,"D","D",1
8140179,"BUS104","202410",NA,"A","A-",3.7
8140179,"CSE148","202420",NA,"A","A",4
8140179,"ECO201","202320",NA,"A","A-",3.7
8140179,"ISA225","202420",NA,"A","A",4
8140179,"MGT291","202420",NA,"A","A-",3.7
8140179,"MTH141","202320",NA,"A","A",4
8140245,"BUS104","202320",NA,"A","A-",3.7
8140245,"CSE148","202310",NA,"A","A-",3.7
8140245,"ECO201","202310",NA,"A","A-",3.7
8140245,"FIN301","202410",NA,"B","B",3
8140245,"ISA125","202320",NA,"B","B",3
8140245,"ISA225","202420",NA,"B","B-",2.7
8140245,"ISA235","202420",NA,"B","B",3
8140245,"MGT291","202420",NA,"B","B",3
8140245,"MGT295","202410",NA,"B","B",3
8141118,"ACC221","202410",NA,"A","A",4
8141118,"BUS104","202320",NA,"B","B-",2.7
8141118,"CSE148","202310",NA,"A","A-",3.7
8141118,"ECO201","202410",NA,"A","A",4
8141118,"ISA125","202320",NA,"A","A",4
8141118,"ISA225","202420",NA,"B","B+",3.3
8141118,"MGT291","202420",NA,"A","A",4
8141118,"MTH141","202310",NA,"A","A",4
8141468,"ACC221","202410",NA,"A","A",4
8141468,"BUS104","202320",NA,"A","A",4
8141468,"CSE148","202310",NA,"D","D+",1.3
8141468,"ECO201","202410",NA,"A","A",4
8141468,"FIN301","202420",NA,"B","B",3
8141468,"ISA125","202320",NA,"B","B+",3.3
8141468,"ISA225","202410",NA,"A","A",4
8141468,"ISA235","202420",NA,"B","B+",3.3
8141468,"ISA281","202420",NA,"B","B+",3.3
8141468,"ISA291","202420",NA,"C","C-",1.7
8141468,"MTH141","202310",NA,"A","A",4
8141755,"ACC221","202410",NA,"D","D+",1.3
8141755,"BUS104","202320",NA,"C","C-",1.7
8141755,"CSE148","202310",NA,"C","C+",2.3
8141755,"ECO201","202320",NA,"C","C",2
8141755,"ISA125","202420",NA,"A","A",4
8141755,"MGT291","202410",NA,"B","B+",3.3
8142155,"ACC221","202410",NA,"A","A",4
8142155,"BUS104","202310",NA,"A","A",4
8142155,"CSE148","202320",NA,"A","A",4
8142155,"ECO201","202310",NA,"A","A+",4
8142155,"ISA125","202320",NA,"A","A",4
8142155,"ISA225","202410",NA,"A","A+",4
8142155,"ISA235","202410",NA,"A","A-",3.7
8142155,"ISA245","202420",NA,"A","A",4
8142155,"ISA281","202420",NA,"A","A-",3.7
8142155,"ISA291","202420",NA,"B","B+",3.3
8142155,"MGT295","202410",NA,"A","A-",3.7
8142155,"MTH141","202320",NA,"A","A",4
8142374,"ACC221","202410",NA,"C","C-",1.7
8142374,"BUS104","202310",NA,"C","C+",2.3
8142374,"CSE148","202320",NA,"B","B+",3.3
8142374,"ECO201","202310",NA,"D","D+",1.3
8142374,"ISA125","202410",NA,"C","C",2
8142374,"ISA235","202420",NA,"B","B-",2.7
8142374,"MTH141","202420",NA,"B","B-",2.7
8142423,"ACC221","202320",NA,"D","D",1
8142423,"BUS104","202310",NA,"C","C-",1.7
8142423,"CSE148","202320",NA,"B","B-",2.7
8142423,"ECO201","202320",NA,"C","C",2
8142423,"ISA125","202410",NA,"A","A-",3.7
8142423,"ISA235","202420",NA,"B","B-",2.7
8142423,"ISA281","202420",NA,"C","C",2
8142423,"MTH141","202420",NA,"B","B+",3.3
8142526,"BUS104","202310",NA,"B","B-",2.7
8142526,"CSE148","202320",NA,"B","B",3
8142526,"FIN301","202320",NA,"B","B",3
8142526,"ISA125","202410",NA,"B","B",3
8142526,"ISA235","202410",NA,"C","C",2
8142526,"ISA245","202420",NA,"C","C+",2.3
8142526,"ISA281","202420",NA,"B","B",3
8142526,"MGT295","202410",NA,"B","B",3
8142886,"ACC221","202420",NA,"B","B-",2.7
8142886,"BUS104","202310",NA,"C","C",2
8142886,"CSE148","202320",NA,"A","A",4
8142886,"ECO201","202410",NA,"A","A-",3.7
8142886,"ISA125","202410",NA,"B","B",3
8142886,"ISA225","202420",NA,"B","B-",2.7
8142886,"ISA235","202410",NA,"C","C+",2.3
8142886,"ISA245","202420",NA,"B","B-",2.7
8142886,"MTH141","202320",NA,"B","B",3
8143408,"ACC221","202410",NA,"A","A",4
8143408,"BUS104","202320",NA,"A","A+",4
8143408,"CSE148","202310",NA,"A","A",4
8143408,"ECO201","202410",NA,"B","B+",3.3
8143408,"ISA125","202320",NA,"A","A",4
8143408,"ISA225","202410",NA,"A","A",4
8143408,"MTH141","202310",NA,"A","A",4
8143418,"ACC221","202320",NA,"A","A",4
8143418,"BUS104","202310",NA,"A","A+",4
8143418,"CSE148","202320",NA,"A","A+",4
8143418,"ECO201","202310",NA,"A","A+",4
8143418,"ISA225","202410",NA,"B","B+",3.3
8143418,"ISA235","202410",NA,"B","B",3
8143418,"ISA245","202420",NA,"B","B+",3.3
8143418,"ISA281","202420",NA,"B","B+",3.3
8143418,"ISA291","202420",NA,"A","A",4
8143418,"MGT291","202420",NA,"B","B+",3.3
8143418,"MGT295","202420",NA,"A","A",4
8143420,"ACC221","202320",NA,"A","A",4
8143420,"BUS104","202310",NA,"A","A",4
8143420,"CSE148","202320",NA,"A","A",4
8143420,"ECO201","202310",NA,"B","B",3
8143420,"ISA225","202320",NA,"A","A",4
8143420,"ISA235","202410",NA,"A","A",4
8143420,"ISA281","202410",NA,"A","A",4
8143420,"ISA291","202410",NA,"A","A",4
8143472,"BUS104","202320",NA,"C","C-",1.7
8143472,"CSE148","202310",NA,"C","C-",1.7
8143472,"ECO201","202410",NA,"B","B",3
8143472,"ISA125","202410",NA,"A","A-",3.7
8143472,"ISA225","202420",NA,"D","D",1
8143472,"ISA235","202420",NA,"C","C",2
8143472,"MTH141","202320",NA,"C","C+",2.3
8143654,"ACC221","202320",NA,"A","A",4
8143654,"BUS104","202310",NA,"A","A",4
8143654,"CSE148","202320",NA,"A","A",4
8143654,"ISA235","202410",NA,"A","A",4
8143798,"ACC221","202410",NA,"B","B",3
8143798,"BUS104","202320",NA,"B","B-",2.7
8143798,"CSE148","202310",NA,"C","C",2
8143798,"ECO201","202410",NA,"B","B-",2.7
8143798,"ISA125","202420",NA,"B","B-",2.7
8143798,"ISA235","202420",NA,"B","B-",2.7
8143798,"ISA281","202420",NA,"B","B-",2.7
8143798,"MTH141","202310",NA,"C","C-",1.7
8143860,"ACC221","202320",NA,"C","C-",1.7
8143860,"BUS104","202310",NA,"B","B-",2.7
8143860,"CSE148","202320",NA,"C","C-",1.7
8143860,"ECO201","202320",NA,"D","D",1
8143860,"ISA125","202410",NA,"C","C+",2.3
8143860,"ISA225","202420",NA,"B","B+",3.3
8143860,"ISA235","202410",NA,"C","C+",2.3
8143860,"ISA245","202420",NA,"C","C",2
8143860,"MTH141","202310",NA,"C","C",2
8143934,"ACC221","202320",NA,"A","A",4
8143934,"BUS104","202310",NA,"B","B",3
8143934,"CSE148","202320",NA,"A","A",4
8143934,"ECO201","202410",NA,"B","B-",2.7
8143934,"FIN301","202420",NA,"B","B-",2.7
8143934,"ISA125","202320",NA,"B","B",3
8143934,"ISA225","202420",NA,"B","B+",3.3
8143934,"ISA235","202410",NA,"B","B",3
8143934,"ISA245","202420",NA,"B","B",3
8143934,"MTH141","202310",NA,"A","A",4
8143936,"ACC221","202320",NA,"A","A-",3.7
8143936,"BUS104","202310",NA,"A","A-",3.7
8143936,"CSE148","202320",NA,"A","A+",4
8143936,"FIN301","202410",NA,"B","B-",2.7
8143936,"ISA225","202410",NA,"A","A-",3.7
8143936,"ISA235","202410",NA,"B","B+",3.3
8143936,"ISA245","202420",NA,"A","A-",3.7
8143936,"ISA321","202420",NA,"B","B",3
8143936,"MGT291","202420",NA,"A","A-",3.7
8143936,"MTH141","202310",NA,"A","A",4
8144902,"ACC221","202320",NA,"B","B+",3.3
8144902,"BUS104","202310",NA,"A","A-",3.7
8144902,"CSE148","202320",NA,"A","A",4
8144902,"FIN301","202410",NA,"B","B-",2.7
8144902,"ISA125","202310",NA,"B","B",3
8144902,"ISA225","202320",NA,"B","B",3
8144902,"ISA235","202420",NA,"B","B",3
8144902,"ISA291","202420",NA,"B","B+",3.3
8144902,"MGT291","202410",NA,"B","B",3
8144902,"MGT295","202410",NA,"B","B",3
8144914,"ACC221","202310",NA,"A","A",4
8144914,"BUS104","202310",NA,"A","A+",4
8144914,"CSE148","202320",NA,"A","A+",4
8144914,"FIN301","202420",NA,"A","A",4
8144914,"ISA225","202410",NA,"A","A+",4
8144914,"ISA235","202410",NA,"B","B+",3.3
8144914,"ISA245","202420",NA,"A","A",4
8144914,"ISA291","202420",NA,"A","A",4
8144914,"MGT291","202420",NA,"A","A",4
8144914,"MGT295","202420",NA,"A","A",4
8144995,"ACC221","202410",NA,"A","A",4
8144995,"BUS104","202310",NA,"A","A+",4
8144995,"CSE148","202315",NA,"A","A+",4
8144995,"ECO201","202320",NA,"A","A",4
8144995,"ISA225","202410",NA,"A","A+",4
8144995,"ISA235","202420",NA,"A","A",4
8144995,"MGT291","202420",NA,"A","A+",4
8144995,"MGT295","202415",NA,"A","A+",4
8144995,"MTH151","202310",NA,"A","A",4
8145217,"ACC221","202420",NA,"A","A-",3.7
8145217,"BUS104","202320",NA,"B","B",3
8145217,"CSE148","202310",NA,"B","B-",2.7
8145217,"ECO201","202320",NA,"C","C+",2.3
8145217,"ISA125","202410",NA,"A","A-",3.7
8145217,"ISA235","202420",NA,"B","B-",2.7
8145217,"MGT291","202420",NA,"A","A",4
8145217,"MTH141","202310",NA,"D","D",1
8145325,"ACC221","202310",NA,"A","A-",3.7
8145325,"BUS104","202310",NA,"A","A-",3.7
8145325,"CSE148","202320",NA,"B","B+",3.3
8145325,"FIN301","202410",NA,"B","B-",2.7
8145325,"ISA125","202320",NA,"A","A",4
8145325,"ISA225","202410",NA,"B","B+",3.3
8145325,"ISA235","202420",NA,"A","A-",3.7
8145325,"MGT291","202420",NA,"B","B+",3.3
8145502,"BUS104","202310",NA,"A","A+",4
8145502,"ECO201","202310",NA,NA,"A-",3.7
8145508,"ACC221","202410",NA,"C","C",2
8145508,"BUS104","202310",NA,"B","B-",2.7
8145508,"CSE148","202320",NA,"B","B",3
8145508,"ECO201","202410",NA,"B","B+",3.3
8145508,"ISA125","202410",NA,"A","A-",3.7
8145508,"ISA235","202420",NA,"B","B-",2.7
8145611,"ACC221","202410",NA,"A","A",4
8145611,"BUS104","202310",NA,"A","A",4
8145611,"CSE148","202320",NA,"A","A",4
8145611,"ECO201","202310",NA,"A","A-",3.7
8145611,"ISA125","202320",NA,"A","A",4
8145611,"ISA225","202410",NA,"A","A+",4
8145611,"ISA235","202410",NA,"A","A",4
8145611,"ISA245","202420",NA,"A","A",4
8145611,"ISA291","202420",NA,"A","A",4
8145611,"MGT295","202420",NA,"A","A",4
8145766,"ACC221","202320",NA,"A","A-",3.7
8145766,"BUS104","202310",NA,"A","A",4
8145766,"CSE148","202320",NA,"A","A",4
8145766,"ISA125","202310",NA,"A","A",4
8145766,"ISA225","202320",NA,"A","A",4
8145766,"ISA235","202410",NA,"B","B+",3.3
8145766,"ISA245","202420",NA,"B","B+",3.3
8145766,"ISA281","202420",NA,"B","B",3
8145766,"ISA291","202410",NA,"A","A-",3.7
8145766,"MGT295","202410",NA,"A","A-",3.7
8145786,"BUS104","202320",NA,"B","B",3
8145786,"CSE148","202310",NA,"A","A",4
8145786,"MTH151","202310",NA,"A","A",4
8146025,"ACC221","202310",NA,"C","C-",1.7
8146025,"BUS104","202310",NA,"B","B-",2.7
8146025,"CSE148","202320",NA,"A","A-",3.7
8146025,"ECO201","202320",NA,"B","B",3
8146025,"ISA125","202410",NA,"B","B+",3.3
8146025,"ISA235","202420",NA,"C","C+",2.3
8146025,"MGT291","202420",NA,"B","B",3
8146057,"ACC221","202320",NA,"B","B",3
8146057,"BUS104","202310",NA,"B","B+",3.3
8146057,"CSE148","202320",NA,"A","A-",3.7
8146057,"ECO201","202320",NA,"B","B",3
8146057,"ISA125","202410",NA,"B","B-",2.7
8146057,"ISA225","202420",NA,"B","B",3
8146057,"ISA235","202420",NA,"B","B+",3.3
8146057,"MGT291","202420",NA,"B","B+",3.3
8146057,"MTH141","202310",NA,"B","B+",3.3
8146225,"BUS104","202420",NA,"A","A-",3.7
8146225,"CSE148","202410",NA,"A","A",4
8146225,"ECO201","202420",NA,"B","B",3
8146225,"MTH141","202410",NA,"A","A",4
8146244,"ACC221","202320",NA,"A","A",4
8146244,"BUS104","202310",NA,"A","A+",4
8146244,"CSE148","202320",NA,"A","A+",4
8146244,"ECO201","202310",NA,"A","A",4
8146244,"FIN301","202420",NA,"A","A",4
8146244,"ISA225","202320",NA,"A","A",4
8146244,"ISA235","202410",NA,"A","A",4
8146244,"ISA245","202420",NA,"A","A+",4
8146244,"ISA281","202410",NA,"A","A",4
8146244,"ISA291","202410",NA,"A","A",4
8146244,"MGT291","202320",NA,"A","A",4
8146525,"ACC221","202420",NA,"C","C-",1.7
8146525,"BUS104","202320",NA,"B","B-",2.7
8146525,"CSE148","202310",NA,"B","B-",2.7
8146525,"ECO201","202410",NA,"B","B-",2.7
8146525,"ISA125","202410",NA,"C","C",2
8146525,"MGT291","202420",NA,"A","A-",3.7
8146525,"MTH151","202320",NA,"C","C",2
8146560,"ACC221","202410",NA,"B","B+",3.3
8146560,"BUS104","202310",NA,"C","C+",2.3
8146560,"CSE148","202320",NA,"B","B-",2.7
8146560,"ECO201","202320",NA,"C","C",2
8146560,"ISA125","202310",NA,"C","C+",2.3
8146560,"ISA235","202420",NA,"B","B",3
8146560,"MTH141","202320",NA,"B","B-",2.7
8146723,"ACC221","202410",NA,"C","C",2
8146723,"BUS104","202320",NA,"B","B-",2.7
8146723,"CSE148","202310",NA,"B","B",3
8146723,"ECO201","202320",NA,"C","C",2
8146723,"ISA125","202410",NA,"B","B-",2.7
8146723,"ISA225","202420",NA,"C","C-",1.7
8146723,"ISA281","202420",NA,"C","C",2
8146723,"MTH141","202310",NA,"B","B",3
8147231,"ACC221","202310",NA,"A","A-",3.7
8147231,"BUS104","202320",NA,"A","A",4
8147231,"CSE148","202310",NA,"A","A",4
8147231,"ISA225","202420",NA,"A","A",4
8147231,"ISA235","202410",NA,"A","A",4
8147231,"ISA245","202420",NA,"A","A",4
8147231,"ISA281","202420",NA,"A","A-",3.7
8147231,"ISA301","202420",NA,"B","B+",3.3
8147231,"ISA335","202420",NA,"A","A",4
8147335,"ACC221","202420",NA,"B","B-",2.7
8147335,"BUS104","202320",NA,"B","B",3
8147335,"CSE148","202310",NA,"B","B-",2.7
8147335,"ECO201","202320",NA,"B","B",3
8147335,"ISA125","202410",NA,"B","B-",2.7
8147335,"MGT291","202420",NA,"B","B+",3.3
8147335,"MTH141","202310",NA,"B","B",3
8147369,"ACC221","202310",NA,"A","A-",3.7
8147369,"BUS104","202310",NA,"A","A",4
8147369,"CSE148","202320",NA,"A","A",4
8147369,"ECO201","202410",NA,"A","A",4
8147369,"ISA125","202410",NA,"A","A-",3.7
8147369,"ISA225","202420",NA,"A","A",4
8147369,"ISA235","202410",NA,"A","A",4
8147369,"ISA245","202420",NA,"B","B+",3.3
8147431,"ACC221","202320",NA,"B","B-",2.7
8147431,"BUS104","202310",NA,"A","A-",3.7
8147431,"CSE148","202320",NA,"B","B+",3.3
8147431,"ECO201","202310",NA,"A","A",4
8147431,"ISA125","202320",NA,"B","B+",3.3
8147431,"ISA225","202420",NA,"B","B+",3.3
8147431,"ISA235","202410",NA,"B","B",3
8147431,"ISA245","202420",NA,"B","B+",3.3
8147431,"ISA281","202420",NA,"B","B",3
8147431,"MGT291","202420",NA,"A","A-",3.7
8147458,"ACC221","202410",NA,"A","A",4
8147458,"BUS104","202320",NA,"A","A-",3.7
8147458,"CSE148","202310",NA,"A","A",4
8147458,"ISA125","202410",NA,"B","B",3
8147458,"ISA225","202420",NA,"A","A",4
8147458,"ISA235","202410",NA,"A","A",4
8147458,"MGT291","202420",NA,"A","A",4
8147458,"MTH141","202320",NA,"A","A",4
8147889,"ACC221","202310",NA,"B","B-",2.7
8147889,"BUS104","202310",NA,"A","A-",3.7
8147889,"CSE148","202320",NA,"A","A-",3.7
8147889,"ECO201","202320",NA,"B","B",3
8147889,"FIN301","202330",NA,"C","C+",2.3
8147889,"ISA125","202320",NA,"C","C",2
8147889,"ISA225","202410",NA,"B","B",3
8147889,"ISA235","202330",NA,"B","B+",3.3
8147889,"ISA245","202420",NA,"B","B+",3.3
8147889,"ISA281","202410",NA,"A","A",4
8147889,"ISA291","202420",NA,"A","A-",3.7
8147973,"ACC221","202410",NA,"B","B",3
8147973,"BUS104","202320",NA,"B","B+",3.3
8147973,"CSE148","202310",NA,"A","A",4
8147973,"ECO201","202410",NA,"B","B+",3.3
8147973,"FIN301","202420",NA,"A","A-",3.7
8147973,"ISA125","202320",NA,"B","B+",3.3
8147973,"ISA235","202420",NA,"B","B",3
8147973,"MTH141","202310",NA,"A","A",4
8148045,"BUS104","202320",NA,"D","D-",0.7
8148045,"CSE148","202430",NA,"D","D-",0.7
8148045,"ECO201","202420",NA,"C","C",2
8148045,"MTH141","202430",NA,"B","B",3
8148167,"ACC221","202320",NA,"B","B",3
8148167,"BUS104","202310",NA,"A","A-",3.7
8148167,"CSE148","202320",NA,"B","B-",2.7
8148167,"ECO201","202320",NA,"C","C",2
8148167,"ISA125","202410",NA,"C","C+",2.3
8148469,"ACC221","202410",NA,"A","A-",3.7
8148469,"BUS104","202310",NA,"A","A-",3.7
8148469,"CSE148","202320",NA,"A","A",4
8148469,"ECO201","202320",NA,"A","A",4
8148469,"FIN301","202420",NA,"B","B+",3.3
8148469,"ISA225","202320",NA,"B","B",3
8148469,"ISA235","202410",NA,"B","B+",3.3
8148469,"ISA245","202420",NA,"A","A",4
8148469,"ISA281","202410",NA,"B","B-",2.7
8148469,"ISA291","202410",NA,"B","B",3
8148469,"MGT291","202420",NA,"A","A-",3.7
8148469,"MGT295","202420",NA,"B","B",3
8148469,"MTH141","202310",NA,"A","A",4
8148923,"ACC221","202310",NA,"B","B",3
8148923,"BUS104","202320",NA,"A","A-",3.7
8148923,"CSE148","202310",NA,"A","A",4
8148923,"ECO201","202410",NA,"B","B+",3.3
8148923,"ISA125","202410",NA,"A","A",4
8149274,"ACC221","202410",NA,"B","B+",3.3
8149274,"BUS104","202320",NA,"B","B+",3.3
8149274,"CSE148","202310",NA,"B","B+",3.3
8149274,"ECO201","202420",NA,"A","A+",4
8149274,"ISA125","202410",NA,"A","A-",3.7
8149274,"ISA235","202410",NA,"B","B+",3.3
8149274,"MTH141","202320",NA,"A","A",4
8149335,"ACC221","202410",NA,"B","B",3
8149335,"BUS104","202310",NA,"A","A",4
8149335,"CSE148","202320",NA,"B","B",3
8149335,"ISA225","202320",NA,"B","B",3
8149335,"ISA235","202410",NA,"B","B",3
8149335,"ISA245","202420",NA,"B","B",3
8149335,"ISA291","202420",NA,"D","D",1
8149335,"MGT291","202410",NA,"B","B+",3.3
